DayOfWeekKey,RespondentID,CityID,DayOfWeek,VisitFreq,Year,WeekdayEnd,dwh_create_date
28576,826276,3,Wednesday,2,2019,weekdays,00:45.2
28577,826276,3,Saturday,2,2019,weekends,00:45.2
28578,826278,5,Sunday,6,2019,weekends,00:45.2
28579,826278,5,Friday,10,2019,weekdays,00:45.2
28580,826278,5,Monday,6,2019,weekdays,00:45.2
28581,826278,5,Tuesday,6,2019,weekdays,00:45.2
28582,826278,5,Wednesday,6,2019,weekdays,00:45.2
28583,826278,5,Thursday,6,2019,weekdays,00:45.2
28584,826278,5,Saturday,20,2019,weekends,00:45.2
28585,826282,2,Sunday,4,2019,weekends,00:45.2
28586,826282,2,Saturday,4,2019,weekends,00:45.2
28587,826293,2,Saturday,4,2019,weekends,00:45.2
28588,826293,2,Thursday,4,2019,weekdays,00:45.2
28589,826293,2,Wednesday,4,2019,weekdays,00:45.2
28590,826293,2,Friday,4,2019,weekdays,00:45.2
28591,826293,2,Sunday,4,2019,weekends,00:45.2
28592,826293,2,Monday,2,2019,weekdays,00:45.2
28593,826293,2,Tuesday,2,2019,weekdays,00:45.2
28594,826306,4,Sunday,4,2019,weekends,00:45.2
28595,826306,4,Monday,4,2019,weekdays,00:45.2
28596,826306,4,Tuesday,4,2019,weekdays,00:45.2
28597,826306,4,Wednesday,4,2019,weekdays,00:45.2
28598,826306,4,Thursday,4,2019,weekdays,00:45.2
28599,826306,4,Friday,4,2019,weekdays,00:45.2
28600,826306,4,Saturday,4,2019,weekends,00:45.2
28601,826317,2,Tuesday,2,2019,weekdays,00:45.2
28602,826317,2,Sunday,3,2019,weekends,00:45.2
28603,826317,2,Saturday,3,2019,weekends,00:45.2
28604,826317,2,Thursday,2,2019,weekdays,00:45.2
28605,826324,2,Monday,3,2019,weekdays,00:45.2
28606,826324,2,Saturday,3,2019,weekends,00:45.2
28607,826324,2,Sunday,4,2019,weekends,00:45.2
28608,826350,5,Saturday,4,2019,weekends,00:45.2
28609,826350,5,Thursday,4,2019,weekdays,00:45.2
28610,826361,2,Sunday,5,2019,weekends,00:45.2
28611,826361,2,Saturday,5,2019,weekends,00:45.2
28612,826369,2,Tuesday,2,2019,weekdays,00:45.2
28613,826369,2,Monday,2,2019,weekdays,00:45.2
28614,826369,2,Wednesday,2,2019,weekdays,00:45.2
28615,826369,2,Friday,2,2019,weekdays,00:45.2
28616,826369,2,Thursday,2,2019,weekdays,00:45.2
28617,826386,2,Sunday,4,2019,weekends,00:45.2
28618,826386,2,Saturday,4,2019,weekends,00:45.2
28619,826397,2,Friday,1,2019,weekdays,00:45.2
28620,826397,2,Wednesday,2,2019,weekdays,00:45.2
28621,826397,2,Monday,2,2019,weekdays,00:45.2
28622,826397,2,Tuesday,2,2019,weekdays,00:45.2
28623,826397,2,Sunday,1,2019,weekends,00:45.2
28624,826397,2,Thursday,1,2019,weekdays,00:45.2
28625,826397,2,Saturday,1,2019,weekends,00:45.2
28626,826415,2,Monday,3,2019,weekdays,00:45.2
28627,826415,2,Saturday,2,2019,weekends,00:45.2
28628,826415,2,Tuesday,2,2019,weekdays,00:45.2
28629,826415,2,Wednesday,2,2019,weekdays,00:45.2
28630,826415,2,Friday,2,2019,weekdays,00:45.2
28631,826415,2,Thursday,4,2019,weekdays,00:45.2
28632,826418,2,Thursday,4,2019,weekdays,00:45.2
28633,826418,2,Friday,4,2019,weekdays,00:45.2
28634,826418,2,Wednesday,4,2019,weekdays,00:45.2
28635,826418,2,Tuesday,4,2019,weekdays,00:45.2
28636,826418,2,Monday,4,2019,weekdays,00:45.2
28637,826418,2,Saturday,5,2019,weekends,00:45.2
28638,826418,2,Sunday,5,2019,weekends,00:45.2
28639,826421,4,Sunday,1,2019,weekends,00:45.2
28640,826445,4,Sunday,1,2019,weekends,00:45.2
28641,826445,4,Saturday,2,2019,weekends,00:45.2
28642,826449,2,Tuesday,2,2019,weekdays,00:45.2
28643,826449,2,Sunday,3,2019,weekends,00:45.2
28644,826449,2,Monday,3,2019,weekdays,00:45.2
28645,826449,2,Wednesday,3,2019,weekdays,00:45.2
28646,826449,2,Friday,3,2019,weekdays,00:45.2
28647,826449,2,Thursday,2,2019,weekdays,00:45.2
28648,826449,2,Saturday,4,2019,weekends,00:45.2
28649,826458,2,Saturday,2,2019,weekends,00:45.2
28650,826458,2,Sunday,2,2019,weekends,00:45.2
28651,826468,2,Sunday,3,2019,weekends,00:45.2
28652,826481,5,Sunday,3,2019,weekends,00:45.2
28653,826481,5,Saturday,3,2019,weekends,00:45.2
28654,826486,4,Saturday,3,2019,weekends,00:45.2
28655,826486,4,Thursday,1,2019,weekdays,00:45.2
28656,826486,4,Sunday,2,2019,weekends,00:45.2
28657,826487,2,Thursday,4,2019,weekdays,00:45.2
28658,826487,2,Monday,4,2019,weekdays,00:45.2
28659,826487,2,Tuesday,4,2019,weekdays,00:45.2
28660,826487,2,Wednesday,4,2019,weekdays,00:45.2
28661,826487,2,Friday,4,2019,weekdays,00:45.2
28662,826487,2,Sunday,5,2019,weekends,00:45.2
28663,826487,2,Saturday,5,2019,weekends,00:45.2
28664,826490,2,Saturday,6,2019,weekends,00:45.2
28665,826490,2,Wednesday,6,2019,weekdays,00:45.2
28666,826495,4,Saturday,10,2019,weekends,00:45.2
28667,826495,4,Sunday,6,2019,weekends,00:45.2
28668,826500,3,Tuesday,2,2019,weekdays,00:45.2
28669,826500,3,Saturday,2,2019,weekends,00:45.2
28670,826501,5,Saturday,5,2019,weekends,00:45.2
28671,826501,5,Sunday,5,2019,weekends,00:45.2
28672,826501,5,Thursday,4,2019,weekdays,00:45.2
28673,826501,5,Monday,4,2019,weekdays,00:45.2
28674,826501,5,Friday,4,2019,weekdays,00:45.2
28675,826501,5,Tuesday,4,2019,weekdays,00:45.2
28676,826501,5,Wednesday,4,2019,weekdays,00:45.2
28677,826510,2,Saturday,3,2019,weekends,00:45.2
28678,826510,2,Sunday,3,2019,weekends,00:45.2
28679,826510,2,Friday,3,2019,weekdays,00:45.2
28680,826535,2,Sunday,2,2019,weekends,00:45.2
28681,826535,2,Saturday,2,2019,weekends,00:45.2
28682,826535,2,Thursday,2,2019,weekdays,00:45.2
28683,826535,2,Tuesday,2,2019,weekdays,00:45.2
28684,826535,2,Wednesday,2,2019,weekdays,00:45.2
28685,826535,2,Friday,2,2019,weekdays,00:45.2
28686,826535,2,Monday,1,2019,weekdays,00:45.2
28687,826553,2,Friday,2,2019,weekdays,00:45.2
28688,826553,2,Tuesday,2,2019,weekdays,00:45.2
28689,826553,2,Saturday,2,2019,weekends,00:45.2
28690,826553,2,Sunday,2,2019,weekends,00:45.2
28691,826584,2,Sunday,4,2019,weekends,00:45.2
28692,826591,3,Monday,4,2019,weekdays,00:45.2
28693,826593,2,Sunday,2,2019,weekends,00:45.2
28694,826593,2,Saturday,3,2019,weekends,00:45.2
28695,826600,5,Sunday,3,2019,weekends,00:45.2
28696,826601,5,Sunday,3,2019,weekends,00:45.2
28697,826601,5,Saturday,3,2019,weekends,00:45.2
28698,826606,4,Sunday,4,2019,weekends,00:45.2
28699,826607,2,Tuesday,2,2019,weekdays,00:45.2
28700,826607,2,Friday,2,2019,weekdays,00:45.2
28701,826607,2,Sunday,2,2019,weekends,00:45.2
28702,826607,2,Saturday,2,2019,weekends,00:45.2
28703,826607,2,Thursday,2,2019,weekdays,00:45.2
28704,826607,2,Monday,1,2019,weekdays,00:45.2
28705,826607,2,Wednesday,1,2019,weekdays,00:45.2
28706,826610,2,Wednesday,1,2019,weekdays,00:45.2
28707,826610,2,Saturday,2,2019,weekends,00:45.2
28708,826610,2,Sunday,2,2019,weekends,00:45.2
28709,826610,2,Thursday,1,2019,weekdays,00:45.2
28710,826610,2,Friday,2,2019,weekdays,00:45.2
28711,826610,2,Tuesday,2,2019,weekdays,00:45.2
28712,826610,2,Monday,2,2019,weekdays,00:45.2
28713,826614,2,Sunday,2,2019,weekends,00:45.2
28714,826614,2,Saturday,2,2019,weekends,00:45.2
28715,826615,2,Wednesday,3,2019,weekdays,00:45.2
28716,826615,2,Monday,2,2019,weekdays,00:45.2
28717,826615,2,Thursday,5,2019,weekdays,00:45.2
28718,826615,2,Friday,4,2019,weekdays,00:45.2
28719,826617,4,Saturday,2,2019,weekends,00:45.2
28720,826617,4,Sunday,2,2019,weekends,00:45.2
28721,826623,4,Sunday,2,2019,weekends,00:45.2
28722,826623,4,Saturday,2,2019,weekends,00:45.2
28723,826628,2,Friday,2,2019,weekdays,00:45.2
28724,826628,2,Sunday,4,2019,weekends,00:45.2
28725,826628,2,Saturday,4,2019,weekends,00:45.2
28726,826630,4,Sunday,2,2019,weekends,00:45.2
28727,826630,4,Saturday,3,2019,weekends,00:45.2
28728,826688,4,Saturday,3,2019,weekends,00:45.2
28729,826689,2,Saturday,4,2019,weekends,00:45.2
28730,826689,2,Thursday,4,2019,weekdays,00:45.2
28731,826689,2,Wednesday,4,2019,weekdays,00:45.2
28732,826689,2,Tuesday,4,2019,weekdays,00:45.2
28733,826689,2,Monday,4,2019,weekdays,00:45.2
28734,826689,2,Sunday,5,2019,weekends,00:45.2
28735,826689,2,Friday,5,2019,weekdays,00:45.2
28736,826690,4,Saturday,8,2019,weekends,00:45.2
28737,826690,4,Sunday,10,2019,weekends,00:45.2
28738,826698,4,Saturday,4,2019,weekends,00:45.2
28739,826698,4,Sunday,2,2019,weekends,00:45.2
28740,826710,2,Monday,2,2019,weekdays,00:45.2
28741,826710,2,Wednesday,2,2019,weekdays,00:45.2
28742,826710,2,Sunday,3,2019,weekends,00:45.2
28743,826710,2,Thursday,1,2019,weekdays,00:45.2
28744,826710,2,Friday,3,2019,weekdays,00:45.2
28745,826710,2,Saturday,4,2019,weekends,00:45.2
28746,826710,2,Tuesday,5,2019,weekdays,00:45.2
28747,826711,2,Saturday,1,2019,weekends,00:45.2
28748,826711,2,Sunday,3,2019,weekends,00:45.2
28749,826711,2,Tuesday,2,2019,weekdays,00:45.2
28750,826738,4,Saturday,3,2019,weekends,00:45.2
28751,826747,4,Sunday,3,2019,weekends,00:45.2
28752,826747,4,Saturday,1,2019,weekends,00:45.2
28753,826942,2,Sunday,4,2019,weekends,00:45.2
28754,826942,2,Thursday,5,2019,weekdays,00:45.2
28755,826942,2,Friday,5,2019,weekdays,00:45.2
28756,826942,2,Saturday,4,2019,weekends,00:45.2
28757,826942,2,Monday,4,2019,weekdays,00:45.2
28758,826942,2,Tuesday,4,2019,weekdays,00:45.2
28759,826942,2,Wednesday,4,2019,weekdays,00:45.2
28760,826969,2,Sunday,2,2019,weekends,00:45.2
28761,826969,2,Saturday,2,2019,weekends,00:45.2
28762,826974,2,Thursday,2,2019,weekdays,00:45.2
28763,826974,2,Wednesday,2,2019,weekdays,00:45.2
28764,826974,2,Tuesday,4,2019,weekdays,00:45.2
28765,826974,2,Monday,4,2019,weekdays,00:45.2
28766,827008,2,Wednesday,2,2019,weekdays,00:45.2
28767,827008,2,Monday,2,2019,weekdays,00:45.2
28768,827008,2,Tuesday,2,2019,weekdays,00:45.2
28769,827008,2,Friday,2,2019,weekdays,00:45.2
28770,827008,2,Thursday,2,2019,weekdays,00:45.2
28771,827058,2,Sunday,4,2019,weekends,00:45.2
28772,827061,5,Saturday,5,2019,weekends,00:45.2
28773,827061,5,Sunday,6,2019,weekends,00:45.2
28774,827077,2,Sunday,4,2019,weekends,00:45.2
28775,827086,2,Sunday,4,2019,weekends,00:45.2
28776,827086,2,Saturday,4,2019,weekends,00:45.2
28777,827088,4,Saturday,4,2019,weekends,00:45.2
28778,827088,4,Sunday,4,2019,weekends,00:45.2
28779,827153,2,Sunday,4,2019,weekends,00:45.2
28780,827153,2,Saturday,4,2019,weekends,00:45.2
28781,827201,2,Sunday,5,2019,weekends,00:45.2
28782,827228,4,Sunday,2,2019,weekends,00:45.2
28783,827228,4,Saturday,3,2019,weekends,00:45.2
28784,827245,2,Thursday,2,2019,weekdays,00:45.2
28785,827245,2,Friday,2,2019,weekdays,00:45.2
28786,827245,2,Monday,2,2019,weekdays,00:45.2
28787,827245,2,Tuesday,1,2019,weekdays,00:45.2
28788,827245,2,Wednesday,1,2019,weekdays,00:45.2
28789,827262,4,Sunday,4,2019,weekends,00:45.2
28790,827304,2,Saturday,2,2019,weekends,00:45.2
28791,827304,2,Sunday,2,2019,weekends,00:45.2
28792,827323,2,Sunday,3,2019,weekends,00:45.2
28793,827338,4,Sunday,4,2019,weekends,00:45.2
28794,827410,2,Sunday,4,2019,weekends,00:45.2
28795,827428,4,Friday,2,2019,weekdays,00:45.2
28796,827428,4,Sunday,2,2019,weekends,00:45.2
28797,827428,4,Saturday,3,2019,weekends,00:45.2
28798,827430,2,Thursday,1,2019,weekdays,00:45.2
28799,827430,2,Sunday,4,2019,weekends,00:45.2
28800,827430,2,Wednesday,1,2019,weekdays,00:45.2
28801,827430,2,Saturday,4,2019,weekends,00:45.2
28802,827436,4,Saturday,4,2019,weekends,00:45.2
28803,827436,4,Monday,1,2019,weekdays,00:45.2
28804,827436,4,Tuesday,1,2019,weekdays,00:45.2
28805,827436,4,Friday,1,2019,weekdays,00:45.2
28806,827436,4,Sunday,3,2019,weekends,00:45.2
28807,827468,2,Sunday,1,2019,weekends,00:45.2
28808,827468,2,Saturday,1,2019,weekends,00:45.2
28809,827491,4,Saturday,4,2019,weekends,00:45.2
28810,827495,4,Saturday,1,2019,weekends,00:45.2
28811,827516,4,Tuesday,2,2019,weekdays,00:45.2
28812,827516,4,Wednesday,2,2019,weekdays,00:45.2
28813,827516,4,Monday,2,2019,weekdays,00:45.2
28814,827562,4,Sunday,3,2019,weekends,00:45.2
28815,827562,4,Saturday,3,2019,weekends,00:45.2
28816,827562,4,Monday,3,2019,weekdays,00:45.2
28817,827562,4,Wednesday,3,2019,weekdays,00:45.2
28818,827562,4,Thursday,3,2019,weekdays,00:45.2
28819,827562,4,Tuesday,4,2019,weekdays,00:45.2
28820,827562,4,Friday,4,2019,weekdays,00:45.2
28821,827579,5,Sunday,2,2019,weekends,00:45.2
28822,827579,5,Saturday,1,2019,weekends,00:45.2
28823,827640,4,Saturday,3,2019,weekends,00:45.2
28824,827640,4,Sunday,4,2019,weekends,00:45.2
28825,827650,4,Saturday,4,2019,weekends,00:45.2
28826,827663,4,Tuesday,1,2019,weekdays,00:45.2
28827,827663,4,Wednesday,1,2019,weekdays,00:45.2
28828,827663,4,Saturday,3,2019,weekends,00:45.2
28829,827739,4,Wednesday,1,2019,weekdays,00:45.2
28830,827739,4,Thursday,1,2019,weekdays,00:45.2
28831,827757,2,Sunday,2,2019,weekends,00:45.2
28832,827757,2,Saturday,2,2019,weekends,00:45.2
28833,827763,4,Monday,4,2019,weekdays,00:45.2
28834,827763,4,Tuesday,4,2019,weekdays,00:45.2
28835,827763,4,Wednesday,4,2019,weekdays,00:45.2
28836,827763,4,Thursday,4,2019,weekdays,00:45.2
28837,827763,4,Friday,4,2019,weekdays,00:45.2
28838,827763,4,Sunday,10,2019,weekends,00:45.2
28839,827763,4,Saturday,10,2019,weekends,00:45.2
28840,827785,2,Saturday,4,2019,weekends,00:45.2
28841,827808,4,Sunday,4,2019,weekends,00:45.2
28842,827813,2,Monday,2,2019,weekdays,00:45.2
28843,827813,2,Thursday,2,2019,weekdays,00:45.2
28844,827813,2,Saturday,3,2019,weekends,00:45.2
28845,827813,2,Sunday,3,2019,weekends,00:45.2
28846,827845,5,Friday,5,2019,weekdays,00:45.2
28847,827845,5,Sunday,5,2019,weekends,00:45.2
28848,827845,5,Saturday,6,2019,weekends,00:45.2
28849,827845,5,Wednesday,4,2019,weekdays,00:45.2
28850,827846,3,Monday,8,2019,weekdays,00:45.2
28851,827846,3,Tuesday,8,2019,weekdays,00:45.2
28852,827846,3,Wednesday,8,2019,weekdays,00:45.2
28853,827846,3,Thursday,8,2019,weekdays,00:45.2
28854,827846,3,Friday,8,2019,weekdays,00:45.2
28855,827863,4,Saturday,8,2019,weekends,00:45.2
28856,827863,4,Thursday,5,2019,weekdays,00:45.2
28857,827863,4,Tuesday,4,2019,weekdays,00:45.2
28858,827863,4,Monday,3,2019,weekdays,00:45.2
28859,827863,4,Wednesday,3,2019,weekdays,00:45.2
28860,827863,4,Friday,3,2019,weekdays,00:45.2
28861,827863,4,Sunday,4,2019,weekends,00:45.2
28862,827894,2,Saturday,12,2019,weekends,00:45.2
28863,827894,2,Sunday,15,2019,weekends,00:45.2
28864,827894,2,Monday,10,2019,weekdays,00:45.2
28865,827894,2,Friday,10,2019,weekdays,00:45.2
28866,827894,2,Thursday,8,2019,weekdays,00:45.2
28867,827895,2,Monday,10,2019,weekdays,00:45.2
28868,827895,2,Tuesday,10,2019,weekdays,00:45.2
28869,827895,2,Wednesday,10,2019,weekdays,00:45.2
28870,827895,2,Thursday,10,2019,weekdays,00:45.2
28871,827895,2,Friday,10,2019,weekdays,00:45.2
28872,827895,2,Sunday,15,2019,weekends,00:45.2
28873,827895,2,Saturday,10,2019,weekends,00:45.2
28874,827896,2,Monday,1,2019,weekdays,00:45.2
28875,827896,2,Tuesday,1,2019,weekdays,00:45.2
28876,827896,2,Wednesday,1,2019,weekdays,00:45.2
28877,827896,2,Friday,1,2019,weekdays,00:45.2
28878,827896,2,Saturday,4,2019,weekends,00:45.2
28879,827896,2,Sunday,4,2019,weekends,00:45.2
28880,827896,2,Thursday,3,2019,weekdays,00:45.2
28881,827900,4,Thursday,3,2019,weekdays,00:45.2
28882,827900,4,Sunday,4,2019,weekends,00:45.2
28883,827900,4,Tuesday,4,2019,weekdays,00:45.2
28884,827900,4,Saturday,4,2019,weekends,00:45.2
28885,827901,2,Monday,1,2019,weekdays,00:45.2
28886,827901,2,Wednesday,1,2019,weekdays,00:45.2
28887,827901,2,Sunday,3,2019,weekends,00:45.2
28888,827901,2,Saturday,3,2019,weekends,00:45.2
28889,827902,3,Sunday,4,2019,weekends,00:45.2
28890,827902,3,Saturday,4,2019,weekends,00:45.2
28891,827902,3,Monday,4,2019,weekdays,00:45.2
28892,827902,3,Thursday,4,2019,weekdays,00:45.2
28893,827902,3,Friday,4,2019,weekdays,00:45.2
28894,827902,3,Tuesday,4,2019,weekdays,00:45.2
28895,827902,3,Wednesday,4,2019,weekdays,00:45.2
28896,827906,5,Sunday,8,2019,weekends,00:45.2
28897,827906,5,Saturday,5,2019,weekends,00:45.2
28898,827918,2,Monday,2,2019,weekdays,00:45.2
28899,827918,2,Sunday,3,2019,weekends,00:45.2
28900,827918,2,Saturday,2,2019,weekends,00:45.2
28901,827924,3,Monday,2,2019,weekdays,00:45.2
28902,827924,3,Sunday,4,2019,weekends,00:45.2
28903,827924,3,Saturday,4,2019,weekends,00:45.2
28904,827936,4,Sunday,4,2019,weekends,00:45.2
28905,827969,4,Monday,4,2019,weekdays,00:45.2
28906,827969,4,Tuesday,4,2019,weekdays,00:45.2
28907,827969,4,Wednesday,4,2019,weekdays,00:45.2
28908,827969,4,Thursday,4,2019,weekdays,00:45.2
28909,827969,4,Friday,4,2019,weekdays,00:45.2
28910,827969,4,Saturday,5,2019,weekends,00:45.2
28911,827969,4,Sunday,5,2019,weekends,00:45.2
28912,828007,3,Saturday,4,2019,weekends,00:45.2
28913,828007,3,Wednesday,4,2019,weekdays,00:45.2
28914,828007,3,Tuesday,4,2019,weekdays,00:45.2
28915,828007,3,Friday,4,2019,weekdays,00:45.2
28916,828007,3,Thursday,4,2019,weekdays,00:45.2
28917,828007,3,Monday,4,2019,weekdays,00:45.2
28918,828029,5,Sunday,5,2019,weekends,00:45.2
28919,828029,5,Friday,3,2019,weekdays,00:45.2
28920,828029,5,Saturday,4,2019,weekends,00:45.2
28921,828035,5,Friday,4,2019,weekdays,00:45.2
28922,828035,5,Monday,4,2019,weekdays,00:45.2
28923,828035,5,Thursday,4,2019,weekdays,00:45.2
28924,828035,5,Wednesday,4,2019,weekdays,00:45.2
28925,828035,5,Tuesday,4,2019,weekdays,00:45.2
28926,828035,5,Sunday,5,2019,weekends,00:45.2
28927,828035,5,Saturday,5,2019,weekends,00:45.2
28928,828036,5,Friday,3,2019,weekdays,00:45.2
28929,828036,5,Wednesday,4,2019,weekdays,00:45.2
28930,828036,5,Monday,4,2019,weekdays,00:45.2
28931,828058,4,Monday,2,2019,weekdays,00:45.2
28932,828058,4,Friday,2,2019,weekdays,00:45.2
28933,828058,4,Wednesday,1,2019,weekdays,00:45.2
28934,828284,2,Sunday,4,2019,weekends,00:45.2
28935,828284,2,Saturday,4,2019,weekends,00:45.2
28936,828291,2,Saturday,2,2019,weekends,00:45.2
28937,828291,2,Sunday,2,2019,weekends,00:45.2
28938,828321,3,Thursday,3,2019,weekdays,00:45.2
28939,828324,4,Saturday,2,2019,weekends,00:45.2
28940,828324,4,Sunday,13,2019,weekends,00:45.2
28941,828347,2,Saturday,4,2019,weekends,00:45.2
28942,828347,2,Sunday,4,2019,weekends,00:45.2
28943,828365,2,Sunday,2,2019,weekends,00:45.2
28944,828365,2,Saturday,2,2019,weekends,00:45.2
28945,828394,2,Thursday,3,2019,weekdays,00:45.2
28946,828394,2,Sunday,3,2019,weekends,00:45.2
28947,828394,2,Saturday,3,2019,weekends,00:45.2
28948,828409,2,Thursday,4,2019,weekdays,00:45.2
28949,828409,2,Friday,4,2019,weekdays,00:45.2
28950,828409,2,Monday,4,2019,weekdays,00:45.2
28951,828409,2,Tuesday,4,2019,weekdays,00:45.2
28952,828409,2,Wednesday,4,2019,weekdays,00:45.2
28953,828416,2,Sunday,3,2019,weekends,00:45.2
28954,828416,2,Saturday,2,2019,weekends,00:45.2
28955,828475,4,Sunday,3,2019,weekends,00:45.2
28956,828475,4,Tuesday,1,2019,weekdays,00:45.2
28957,828475,4,Saturday,2,2019,weekends,00:45.2
28958,828479,2,Sunday,4,2019,weekends,00:45.2
28959,828489,4,Saturday,2,2019,weekends,00:45.2
28960,828497,2,Sunday,4,2019,weekends,00:45.2
28961,828497,2,Saturday,4,2019,weekends,00:45.2
28962,828506,2,Monday,2,2019,weekdays,00:45.2
28963,828506,2,Wednesday,2,2019,weekdays,00:45.2
28964,828506,2,Tuesday,2,2019,weekdays,00:45.2
28965,828506,2,Friday,2,2019,weekdays,00:45.2
28966,828506,2,Sunday,3,2019,weekends,00:45.2
28967,828506,2,Saturday,2,2019,weekends,00:45.2
28968,828506,2,Thursday,2,2019,weekdays,00:45.2
28969,828507,2,Sunday,14,2019,weekends,00:45.2
28970,828507,2,Friday,10,2019,weekdays,00:45.2
28971,828507,2,Saturday,10,2019,weekends,00:45.2
28972,828507,2,Monday,6,2019,weekdays,00:45.2
28973,828507,2,Tuesday,5,2019,weekdays,00:45.2
28974,828507,2,Wednesday,5,2019,weekdays,00:45.2
28975,828507,2,Thursday,5,2019,weekdays,00:45.2
28976,828511,2,Tuesday,5,2019,weekdays,00:45.2
28977,828511,2,Thursday,5,2019,weekdays,00:45.2
28978,828511,2,Saturday,4,2019,weekends,00:45.2
28979,828511,2,Wednesday,4,2019,weekdays,00:45.2
28980,828511,2,Monday,4,2019,weekdays,00:45.2
28981,828511,2,Friday,4,2019,weekdays,00:45.2
28982,828511,2,Sunday,4,2019,weekends,00:45.2
28983,828516,4,Saturday,5,2019,weekends,00:45.2
28984,828516,4,Sunday,8,2019,weekends,00:45.2
28985,828520,3,Monday,4,2019,weekdays,00:45.2
28986,828520,3,Tuesday,3,2019,weekdays,00:45.2
28987,828520,3,Wednesday,3,2019,weekdays,00:45.2
28988,828520,3,Thursday,3,2019,weekdays,00:45.2
28989,828520,3,Friday,3,2019,weekdays,00:45.2
28990,828520,3,Sunday,3,2019,weekends,00:45.2
28991,828520,3,Saturday,3,2019,weekends,00:45.2
28992,828534,4,Saturday,4,2019,weekends,00:45.2
28993,828544,2,Sunday,3,2019,weekends,00:45.2
28994,828544,2,Saturday,2,2019,weekends,00:45.2
28995,828544,2,Monday,2,2019,weekdays,00:45.2
28996,828549,2,Saturday,2,2019,weekends,00:45.2
28997,828562,2,Saturday,2,2019,weekends,00:45.2
28998,828562,2,Thursday,2,2019,weekdays,00:45.2
28999,828562,2,Sunday,3,2019,weekends,00:45.2
29000,828562,2,Monday,2,2019,weekdays,00:45.2
29001,828562,2,Wednesday,2,2019,weekdays,00:45.2
29002,828562,2,Tuesday,2,2019,weekdays,00:45.2
29003,828562,2,Friday,2,2019,weekdays,00:45.2
29004,828573,4,Saturday,2,2019,weekends,00:45.2
29005,828573,4,Sunday,1,2019,weekends,00:45.2
29006,828578,2,Saturday,1,2019,weekends,00:45.2
29007,828578,2,Sunday,1,2019,weekends,00:45.2
29008,828578,2,Thursday,2,2019,weekdays,00:45.2
29009,828578,2,Friday,2,2019,weekdays,00:45.2
29010,828578,2,Tuesday,2,2019,weekdays,00:45.2
29011,828578,2,Wednesday,2,2019,weekdays,00:45.2
29012,828578,2,Monday,2,2019,weekdays,00:45.2
29013,828582,3,Sunday,9,2019,weekends,00:45.2
29014,828582,3,Monday,6,2019,weekdays,00:45.2
29015,828582,3,Tuesday,6,2019,weekdays,00:45.2
29016,828582,3,Thursday,6,2019,weekdays,00:45.2
29017,828582,3,Friday,7,2019,weekdays,00:45.2
29018,828582,3,Saturday,8,2019,weekends,00:45.2
29019,828582,3,Wednesday,5,2019,weekdays,00:45.2
29020,828586,2,Saturday,2,2019,weekends,00:45.2
29021,828586,2,Tuesday,3,2019,weekdays,00:45.2
29022,828586,2,Sunday,3,2019,weekends,00:45.2
29023,828592,4,Sunday,4,2019,weekends,00:45.2
29024,828594,2,Thursday,1,2019,weekdays,00:45.2
29025,828594,2,Sunday,2,2019,weekends,00:45.2
29026,828604,2,Monday,2,2019,weekdays,00:45.2
29027,828604,2,Thursday,1,2019,weekdays,00:45.2
29028,828604,2,Sunday,1,2019,weekends,00:45.2
29029,828604,2,Saturday,1,2019,weekends,00:45.2
29030,828604,2,Wednesday,2,2019,weekdays,00:45.2
29031,828604,2,Tuesday,2,2019,weekdays,00:45.2
29032,828604,2,Friday,1,2019,weekdays,00:45.2
29033,828605,2,Tuesday,2,2019,weekdays,00:45.2
29034,828605,2,Wednesday,2,2019,weekdays,00:45.2
29035,828605,2,Friday,2,2019,weekdays,00:45.2
29036,828605,2,Monday,2,2019,weekdays,00:45.2
29037,828605,2,Thursday,2,2019,weekdays,00:45.2
29038,828616,4,Tuesday,3,2019,weekdays,00:45.2
29039,828616,4,Sunday,4,2019,weekends,00:45.2
29040,828616,4,Saturday,4,2019,weekends,00:45.2
29041,828616,4,Thursday,4,2019,weekdays,00:45.2
29042,828638,2,Sunday,2,2019,weekends,00:45.2
29043,828638,2,Monday,3,2019,weekdays,00:45.2
29044,828638,2,Tuesday,3,2019,weekdays,00:45.2
29045,828638,2,Wednesday,3,2019,weekdays,00:45.2
29046,828638,2,Thursday,3,2019,weekdays,00:45.2
29047,828638,2,Friday,3,2019,weekdays,00:45.2
29048,828638,2,Saturday,3,2019,weekends,00:45.2
29049,828645,3,Monday,1,2019,weekdays,00:45.2
29050,828645,3,Tuesday,1,2019,weekdays,00:45.2
29051,828645,3,Thursday,1,2019,weekdays,00:45.2
29052,828645,3,Friday,1,2019,weekdays,00:45.2
29053,828647,4,Sunday,2,2019,weekends,00:45.2
29054,828649,2,Sunday,1,2019,weekends,00:45.2
29055,828649,2,Saturday,1,2019,weekends,00:45.2
29056,828677,4,Monday,4,2019,weekdays,00:45.2
29057,828677,4,Tuesday,4,2019,weekdays,00:45.2
29058,828677,4,Wednesday,4,2019,weekdays,00:45.2
29059,828677,4,Thursday,4,2019,weekdays,00:45.2
29060,828677,4,Friday,4,2019,weekdays,00:45.2
29061,828677,4,Sunday,8,2019,weekends,00:45.2
29062,828677,4,Saturday,6,2019,weekends,00:45.2
29063,828686,2,Thursday,2,2019,weekdays,00:45.2
