CompanionKey,RespondentID,CompanionGroup,dwh_create_date
511,101921,Friends,2025-09-14 10:55:31.923000000
512,101922,Alone,2025-09-14 10:55:31.923000000
513,101923,Colleagues / Business partner,2025-09-14 10:55:31.923000000
514,101923,Friends,2025-09-14 10:55:31.923000000
515,101924,Friends,2025-09-14 10:55:31.923000000
516,101925,Colleagues / Business partner,2025-09-14 10:55:31.923000000
517,101925,Friends,2025-09-14 10:55:31.923000000
518,101926,Alone,2025-09-14 10:55:31.923000000
519,101926,Friends,2025-09-14 10:55:31.923000000
520,101927,Family,2025-09-14 10:55:31.923000000
521,101927,Friends,2025-09-14 10:55:31.923000000
522,101928,Family,2025-09-14 10:55:31.923000000
523,101928,Friends,2025-09-14 10:55:31.923000000
524,101929,Friends,2025-09-14 10:55:31.923000000
525,101930,Friends,2025-09-14 10:55:31.923000000
526,101931,Friends,2025-09-14 10:55:31.923000000
527,101932,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
528,101932,Alone,2025-09-14 10:55:31.923000000
529,101932,Friends,2025-09-14 10:55:31.923000000
530,101933,Colleagues / Business partner,2025-09-14 10:55:31.923000000
531,101933,Family,2025-09-14 10:55:31.923000000
532,101933,Friends,2025-09-14 10:55:31.923000000
533,101977,Family,2025-09-14 10:55:31.923000000
534,101977,Friends,2025-09-14 10:55:31.923000000
535,102023,Alone,2025-09-14 10:55:31.923000000
536,102139,Family,2025-09-14 10:55:31.923000000
537,102139,Colleagues / Business partner,2025-09-14 10:55:31.923000000
538,102139,Friends,2025-09-14 10:55:31.923000000
539,102927,Family,2025-09-14 10:55:31.923000000
540,102927,Friends,2025-09-14 10:55:31.923000000
541,102928,Family,2025-09-14 10:55:31.923000000
542,102928,Friends,2025-09-14 10:55:31.923000000
543,102928,Alone,2025-09-14 10:55:31.923000000
544,102929,Family,2025-09-14 10:55:31.923000000
545,102929,Alone,2025-09-14 10:55:31.923000000
546,102930,Family,2025-09-14 10:55:31.923000000
547,102930,Friends,2025-09-14 10:55:31.923000000
548,102930,Alone,2025-09-14 10:55:31.923000000
549,102931,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
550,102946,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
551,102949,Friends,2025-09-14 10:55:31.923000000
552,102963,Family,2025-09-14 10:55:31.923000000
553,102963,Colleagues / Business partner,2025-09-14 10:55:31.923000000
554,102964,Family,2025-09-14 10:55:31.923000000
555,102965,Friends,2025-09-14 10:55:31.923000000
556,102966,Family,2025-09-14 10:55:31.923000000
557,102966,Friends,2025-09-14 10:55:31.923000000
558,102968,Friends,2025-09-14 10:55:31.923000000
559,102968,Family,2025-09-14 10:55:31.923000000
560,102969,Friends,2025-09-14 10:55:31.923000000
561,102970,Friends,2025-09-14 10:55:31.923000000
562,102971,Alone,2025-09-14 10:55:31.923000000
563,102972,Colleagues / Business partner,2025-09-14 10:55:31.923000000
564,102987,Family,2025-09-14 10:55:31.923000000
565,102987,Friends,2025-09-14 10:55:31.923000000
566,102988,Colleagues / Business partner,2025-09-14 10:55:31.923000000
567,102988,Friends,2025-09-14 10:55:31.923000000
568,102989,Family,2025-09-14 10:55:31.923000000
569,102989,Friends,2025-09-14 10:55:31.923000000
570,102990,Family,2025-09-14 10:55:31.923000000
571,102990,Friends,2025-09-14 10:55:31.923000000
572,102991,Family,2025-09-14 10:55:31.923000000
573,102991,Friends,2025-09-14 10:55:31.923000000
574,102991,Colleagues / Business partner,2025-09-14 10:55:31.923000000
575,102994,Friends,2025-09-14 10:55:31.923000000
576,102994,Family,2025-09-14 10:55:31.923000000
577,102995,Friends,2025-09-14 10:55:31.923000000
578,102995,Family,2025-09-14 10:55:31.923000000
579,102996,Friends,2025-09-14 10:55:31.923000000
580,102996,Family,2025-09-14 10:55:31.923000000
581,102996,Colleagues / Business partner,2025-09-14 10:55:31.923000000
582,102997,Friends,2025-09-14 10:55:31.923000000
583,102997,Family,2025-09-14 10:55:31.923000000
584,103001,Colleagues / Business partner,2025-09-14 10:55:31.923000000
585,103001,Friends,2025-09-14 10:55:31.923000000
586,103002,Friends,2025-09-14 10:55:31.923000000
587,103003,Colleagues / Business partner,2025-09-14 10:55:31.923000000
588,103003,Alone,2025-09-14 10:55:31.923000000
589,103003,Friends,2025-09-14 10:55:31.923000000
590,103004,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
591,103004,Alone,2025-09-14 10:55:31.923000000
592,103004,Friends,2025-09-14 10:55:31.923000000
593,103005,Colleagues / Business partner,2025-09-14 10:55:31.923000000
594,103005,Family,2025-09-14 10:55:31.923000000
595,103005,Friends,2025-09-14 10:55:31.923000000
596,103023,Friends,2025-09-14 10:55:31.923000000
597,103024,Family,2025-09-14 10:55:31.923000000
598,103024,Friends,2025-09-14 10:55:31.923000000
599,103024,Colleagues / Business partner,2025-09-14 10:55:31.923000000
600,103026,Friends,2025-09-14 10:55:31.923000000
601,103027,Friends,2025-09-14 10:55:31.923000000
602,103029,Friends,2025-09-14 10:55:31.923000000
603,103030,Friends,2025-09-14 10:55:31.923000000
604,103048,Alone,2025-09-14 10:55:31.923000000
605,103114,Friends,2025-09-14 10:55:31.923000000
606,103115,Friends,2025-09-14 10:55:31.923000000
607,103219,Friends,2025-09-14 10:55:31.923000000
608,103219,Colleagues / Business partner,2025-09-14 10:55:31.923000000
609,103280,Friends,2025-09-14 10:55:31.923000000
610,103280,Colleagues / Business partner,2025-09-14 10:55:31.923000000
611,103338,Friends,2025-09-14 10:55:31.923000000
612,103338,Colleagues / Business partner,2025-09-14 10:55:31.923000000
613,103388,Family,2025-09-14 10:55:31.923000000
614,103388,Colleagues / Business partner,2025-09-14 10:55:31.923000000
615,103540,Friends,2025-09-14 10:55:31.923000000
616,103541,Friends,2025-09-14 10:55:31.923000000
617,103542,Friends,2025-09-14 10:55:31.923000000
618,103574,Colleagues / Business partner,2025-09-14 10:55:31.923000000
619,103574,Friends,2025-09-14 10:55:31.923000000
620,103631,Family,2025-09-14 10:55:31.923000000
621,103631,Friends,2025-09-14 10:55:31.923000000
622,103691,Family,2025-09-14 10:55:31.923000000
623,103691,Friends,2025-09-14 10:55:31.923000000
624,103810,Friends,2025-09-14 10:55:31.923000000
625,103847,Colleagues / Business partner,2025-09-14 10:55:31.923000000
626,103847,Friends,2025-09-14 10:55:31.923000000
627,103849,Colleagues / Business partner,2025-09-14 10:55:31.923000000
628,103849,Friends,2025-09-14 10:55:31.923000000
629,104149,Friends,2025-09-14 10:55:31.923000000
630,104301,Colleagues / Business partner,2025-09-14 10:55:31.923000000
631,104301,Friends,2025-09-14 10:55:31.923000000
632,104349,Family,2025-09-14 10:55:31.923000000
633,104349,Friends,2025-09-14 10:55:31.923000000
634,104548,Friends,2025-09-14 10:55:31.923000000
635,104555,Colleagues / Business partner,2025-09-14 10:55:31.923000000
636,104555,Friends,2025-09-14 10:55:31.923000000
637,104555,Family,2025-09-14 10:55:31.923000000
638,104563,Friends,2025-09-14 10:55:31.923000000
639,104563,Family,2025-09-14 10:55:31.923000000
640,104608,Friends,2025-09-14 10:55:31.923000000
641,104608,Colleagues / Business partner,2025-09-14 10:55:31.923000000
642,104628,Friends,2025-09-14 10:55:31.923000000
643,104629,Family,2025-09-14 10:55:31.923000000
644,104631,Friends,2025-09-14 10:55:31.923000000
645,104631,Family,2025-09-14 10:55:31.923000000
646,104633,Colleagues / Business partner,2025-09-14 10:55:31.923000000
647,104707,Family,2025-09-14 10:55:31.923000000
648,104707,Friends,2025-09-14 10:55:31.923000000
649,104727,Friends,2025-09-14 10:55:31.923000000
650,104728,Friends,2025-09-14 10:55:31.923000000
651,104729,Colleagues / Business partner,2025-09-14 10:55:31.923000000
652,104729,Friends,2025-09-14 10:55:31.923000000
653,104757,Friends,2025-09-14 10:55:31.923000000
654,104759,Friends,2025-09-14 10:55:31.923000000
655,104964,Friends,2025-09-14 10:55:31.923000000
656,104968,Family,2025-09-14 10:55:31.923000000
657,105009,Friends,2025-09-14 10:55:31.923000000
658,105009,Family,2025-09-14 10:55:31.923000000
659,105012,Friends,2025-09-14 10:55:31.923000000
660,105097,Family,2025-09-14 10:55:31.923000000
661,105097,Friends,2025-09-14 10:55:31.923000000
662,105104,Friends,2025-09-14 10:55:31.923000000
663,105105,Colleagues / Business partner,2025-09-14 10:55:31.923000000
664,105105,Friends,2025-09-14 10:55:31.923000000
665,105106,Friends,2025-09-14 10:55:31.923000000
666,105153,Friends,2025-09-14 10:55:31.923000000
667,105171,Family,2025-09-14 10:55:31.923000000
668,105171,Friends,2025-09-14 10:55:31.923000000
669,105234,Alone,2025-09-14 10:55:31.923000000
670,105298,Alone,2025-09-14 10:55:31.923000000
671,105307,Friends,2025-09-14 10:55:31.923000000
672,105307,Colleagues / Business partner,2025-09-14 10:55:31.923000000
673,105307,Family,2025-09-14 10:55:31.923000000
674,105677,Friends,2025-09-14 10:55:31.923000000
675,105677,Colleagues / Business partner,2025-09-14 10:55:31.923000000
676,105678,Friends,2025-09-14 10:55:31.923000000
677,106231,Colleagues / Business partner,2025-09-14 10:55:31.923000000
678,106231,Friends,2025-09-14 10:55:31.923000000
679,106231,Family,2025-09-14 10:55:31.923000000
680,106234,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
681,106234,Family,2025-09-14 10:55:31.923000000
682,106234,Friends,2025-09-14 10:55:31.923000000
683,106234,Colleagues / Business partner,2025-09-14 10:55:31.923000000
684,106497,Friends,2025-09-14 10:55:31.923000000
685,106497,Alone,2025-09-14 10:55:31.923000000
686,106497,Colleagues / Business partner,2025-09-14 10:55:31.923000000
687,106499,Friends,2025-09-14 10:55:31.923000000
688,106512,Friends,2025-09-14 10:55:31.923000000
689,106512,Family,2025-09-14 10:55:31.923000000
690,106513,Colleagues / Business partner,2025-09-14 10:55:31.923000000
691,106513,Family,2025-09-14 10:55:31.923000000
692,106513,Friends,2025-09-14 10:55:31.923000000
693,106514,Friends,2025-09-14 10:55:31.923000000
694,106514,Family,2025-09-14 10:55:31.923000000
695,106553,Family,2025-09-14 10:55:31.923000000
696,106553,Friends,2025-09-14 10:55:31.923000000
697,106554,Friends,2025-09-14 10:55:31.923000000
698,106554,Family,2025-09-14 10:55:31.923000000
699,106555,Family,2025-09-14 10:55:31.923000000
700,106555,Friends,2025-09-14 10:55:31.923000000
701,106556,Friends,2025-09-14 10:55:31.923000000
702,106556,Family,2025-09-14 10:55:31.923000000
703,106558,Alone,2025-09-14 10:55:31.923000000
704,106559,Friends,2025-09-14 10:55:31.923000000
705,106560,Colleagues / Business partner,2025-09-14 10:55:31.923000000
706,106560,Friends,2025-09-14 10:55:31.923000000
707,106561,Colleagues / Business partner,2025-09-14 10:55:31.923000000
708,106561,Friends,2025-09-14 10:55:31.923000000
709,106562,Friends,2025-09-14 10:55:31.923000000
710,106563,Friends,2025-09-14 10:55:31.923000000
711,106570,Family,2025-09-14 10:55:31.923000000
712,106571,Friends,2025-09-14 10:55:31.923000000
713,106572,Friends,2025-09-14 10:55:31.923000000
714,106573,Family,2025-09-14 10:55:31.923000000
715,106575,Friends,2025-09-14 10:55:31.923000000
716,106576,Family,2025-09-14 10:55:31.923000000
717,106577,Friends,2025-09-14 10:55:31.923000000
718,106578,Friends,2025-09-14 10:55:31.923000000
719,106579,Friends,2025-09-14 10:55:31.923000000
720,106580,Friends,2025-09-14 10:55:31.923000000
721,106582,Family,2025-09-14 10:55:31.923000000
722,106582,Friends,2025-09-14 10:55:31.923000000
723,106582,Colleagues / Business partner,2025-09-14 10:55:31.923000000
724,106583,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
725,106583,Family,2025-09-14 10:55:31.923000000
726,106583,Friends,2025-09-14 10:55:31.923000000
727,106584,Friends,2025-09-14 10:55:31.923000000
728,106585,Family,2025-09-14 10:55:31.923000000
729,106585,Friends,2025-09-14 10:55:31.923000000
730,106591,Family,2025-09-14 10:55:31.923000000
731,106611,Alone,2025-09-14 10:55:31.923000000
732,106611,Friends,2025-09-14 10:55:31.923000000
733,106611,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
734,106615,Family,2025-09-14 10:55:31.923000000
735,106615,Friends,2025-09-14 10:55:31.923000000
736,106616,Friends,2025-09-14 10:55:31.923000000
737,106656,Friends,2025-09-14 10:55:31.923000000
738,106657,Colleagues / Business partner,2025-09-14 10:55:31.923000000
739,106716,Friends,2025-09-14 10:55:31.923000000
740,106716,Family,2025-09-14 10:55:31.923000000
741,106717,Friends,2025-09-14 10:55:31.923000000
742,106717,Colleagues / Business partner,2025-09-14 10:55:31.923000000
743,106718,Friends,2025-09-14 10:55:31.923000000
744,106725,Friends,2025-09-14 10:55:31.923000000
745,106726,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
746,106730,Friends,2025-09-14 10:55:31.923000000
747,106730,Colleagues / Business partner,2025-09-14 10:55:31.923000000
748,106734,Friends,2025-09-14 10:55:31.923000000
749,106764,Alone,2025-09-14 10:55:31.923000000
750,106765,Friends,2025-09-14 10:55:31.923000000
751,106766,Friends,2025-09-14 10:55:31.923000000
752,106769,Friends,2025-09-14 10:55:31.923000000
753,106770,Friends,2025-09-14 10:55:31.923000000
754,106771,Friends,2025-09-14 10:55:31.923000000
755,106832,Friends,2025-09-14 10:55:31.923000000
756,106833,Family,2025-09-14 10:55:31.923000000
757,106833,Friends,2025-09-14 10:55:31.923000000
758,106834,Alone,2025-09-14 10:55:31.923000000
759,106835,Friends,2025-09-14 10:55:31.923000000
760,106836,Friends,2025-09-14 10:55:31.923000000
761,106837,Colleagues / Business partner,2025-09-14 10:55:31.923000000
762,106837,Friends,2025-09-14 10:55:31.923000000
763,106837,Family,2025-09-14 10:55:31.923000000
764,106848,Friends,2025-09-14 10:55:31.923000000
765,106972,Family,2025-09-14 10:55:31.923000000
766,106972,Friends,2025-09-14 10:55:31.923000000
767,106977,Colleagues / Business partner,2025-09-14 10:55:31.923000000
768,106977,Friends,2025-09-14 10:55:31.923000000
769,107045,Friends,2025-09-14 10:55:31.923000000
770,107045,Family,2025-09-14 10:55:31.923000000
771,107046,Friends,2025-09-14 10:55:31.923000000
772,107046,Family,2025-09-14 10:55:31.923000000
773,107047,Colleagues / Business partner,2025-09-14 10:55:31.923000000
774,107047,Friends,2025-09-14 10:55:31.923000000
775,107048,Family,2025-09-14 10:55:31.923000000
776,107049,Friends,2025-09-14 10:55:31.923000000
777,107206,Friends,2025-09-14 10:55:31.923000000
778,107222,Friends,2025-09-14 10:55:31.923000000
779,107222,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
780,107227,Friends,2025-09-14 10:55:31.923000000
781,107298,Colleagues / Business partner,2025-09-14 10:55:31.923000000
782,107298,Friends,2025-09-14 10:55:31.923000000
783,107309,Alone,2025-09-14 10:55:31.923000000
784,107309,Friends,2025-09-14 10:55:31.923000000
785,107324,Family,2025-09-14 10:55:31.923000000
786,107342,Friends,2025-09-14 10:55:31.923000000
787,107342,Colleagues / Business partner,2025-09-14 10:55:31.923000000
788,107385,Friends,2025-09-14 10:55:31.923000000
789,107385,Family,2025-09-14 10:55:31.923000000
790,107394,Friends,2025-09-14 10:55:31.923000000
791,107394,Colleagues / Business partner,2025-09-14 10:55:31.923000000
792,107398,Alone,2025-09-14 10:55:31.923000000
793,107424,Colleagues / Business partner,2025-09-14 10:55:31.923000000
794,107424,Friends,2025-09-14 10:55:31.923000000
795,107513,Family,2025-09-14 10:55:31.923000000
796,107577,Family,2025-09-14 10:55:31.923000000
797,107619,Friends,2025-09-14 10:55:31.923000000
798,107620,Family,2025-09-14 10:55:31.923000000
799,107620,Friends,2025-09-14 10:55:31.923000000
800,107621,Friends,2025-09-14 10:55:31.923000000
801,107622,Colleagues / Business partner,2025-09-14 10:55:31.923000000
802,107622,Friends,2025-09-14 10:55:31.923000000
803,107623,Friends,2025-09-14 10:55:31.923000000
804,107625,Family,2025-09-14 10:55:31.923000000
805,107625,Friends,2025-09-14 10:55:31.923000000
806,107627,Friends,2025-09-14 10:55:31.923000000
807,107628,Family,2025-09-14 10:55:31.923000000
808,107628,Friends,2025-09-14 10:55:31.923000000
809,107629,Friends,2025-09-14 10:55:31.923000000
810,107635,Family,2025-09-14 10:55:31.923000000
811,107635,Friends,2025-09-14 10:55:31.923000000
812,107636,Friends,2025-09-14 10:55:31.923000000
813,107656,Colleagues / Business partner,2025-09-14 10:55:31.923000000
814,107656,Friends,2025-09-14 10:55:31.923000000
815,107656,Family,2025-09-14 10:55:31.923000000
816,107665,Friends,2025-09-14 10:55:31.923000000
817,107749,Family,2025-09-14 10:55:31.923000000
818,107749,Friends,2025-09-14 10:55:31.923000000
819,107776,Family,2025-09-14 10:55:31.923000000
820,107776,Colleagues / Business partner,2025-09-14 10:55:31.923000000
821,107776,Friends,2025-09-14 10:55:31.923000000
822,107792,Friends,2025-09-14 10:55:31.923000000
823,107799,Friends,2025-09-14 10:55:31.923000000
824,107811,Colleagues / Business partner,2025-09-14 10:55:31.923000000
825,107811,Friends,2025-09-14 10:55:31.923000000
826,107814,Colleagues / Business partner,2025-09-14 10:55:31.923000000
827,107814,Friends,2025-09-14 10:55:31.923000000
828,107908,Colleagues / Business partner,2025-09-14 10:55:31.923000000
829,107908,Friends,2025-09-14 10:55:31.923000000
830,107920,Friends,2025-09-14 10:55:31.923000000
831,107953,Friends,2025-09-14 10:55:31.923000000
832,107988,Family,2025-09-14 10:55:31.923000000
833,107988,Friends,2025-09-14 10:55:31.923000000
834,107991,Colleagues / Business partner,2025-09-14 10:55:31.923000000
835,107991,Friends,2025-09-14 10:55:31.923000000
836,107998,Family,2025-09-14 10:55:31.923000000
837,107998,Colleagues / Business partner,2025-09-14 10:55:31.923000000
838,107998,Friends,2025-09-14 10:55:31.923000000
839,108015,Friends,2025-09-14 10:55:31.923000000
840,108082,Friends,2025-09-14 10:55:31.923000000
841,108088,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
842,108088,Friends,2025-09-14 10:55:31.923000000
843,108091,Friends,2025-09-14 10:55:31.923000000
844,108111,Family,2025-09-14 10:55:31.923000000
845,108111,Colleagues / Business partner,2025-09-14 10:55:31.923000000
846,108111,Friends,2025-09-14 10:55:31.923000000
847,108115,Family,2025-09-14 10:55:31.923000000
848,108115,Friends,2025-09-14 10:55:31.923000000
849,108116,Colleagues / Business partner,2025-09-14 10:55:31.923000000
850,108116,Friends,2025-09-14 10:55:31.923000000
851,108138,Friends,2025-09-14 10:55:31.923000000
852,108145,Family,2025-09-14 10:55:31.923000000
853,108146,Friends,2025-09-14 10:55:31.923000000
854,108146,Family,2025-09-14 10:55:31.923000000
855,108148,Friends,2025-09-14 10:55:31.923000000
856,108150,Friends,2025-09-14 10:55:31.923000000
857,108150,Colleagues / Business partner,2025-09-14 10:55:31.923000000
858,108152,Friends,2025-09-14 10:55:31.923000000
859,108152,Family,2025-09-14 10:55:31.923000000
860,108153,Friends,2025-09-14 10:55:31.923000000
861,108153,Family,2025-09-14 10:55:31.923000000
862,108154,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
863,108221,Friends,2025-09-14 10:55:31.923000000
864,108226,Colleagues / Business partner,2025-09-14 10:55:31.923000000
